time,lat,lon,depth,PP
2017-06-03,28.5,-157.5,3.81949496269,0.000346815155353
2017-06-03,28.5,-157.5,5.07822418213,0.000340521364706
2017-06-03,28.5,-157.5,6.44061422348,0.000334392039804
2017-06-03,28.5,-157.5,7.92956018448,0.000329858070472
2017-06-03,28.5,-157.5,9.5729970932,0.000326123612467
2017-06-03,28.5,-157.5,11.404999733,0.000322475738358
2017-06-03,28.5,-157.5,13.4671401978,0.00032030462171
2017-06-03,28.5,-157.5,15.8100700378,0.000318899343256
2017-06-03,28.5,-157.5,18.4955596924,0.000318956095725
2017-06-03,28.5,-157.5,21.5988197327,0.000320490536978
2017-06-03,28.5,-157.5,25.2114105225,0.000323537446093
2017-06-03,28.5,-157.5,29.4447307587,0.000331990566337
2017-06-03,28.5,-157.5,34.4341506958,0.000357784359949
2017-06-03,28.5,-157.5,40.3440513611,0.000434959161794
2017-06-03,28.5,-157.5,47.3736915588,0.000588861177675
2017-06-03,28.5,-157.5,55.764289856,0.000888780865353
2017-06-03,28.5,-157.5,65.8072662354,0.00216894340701
2017-06-03,28.5,-157.5,77.8538513184,0.00395160913467
2017-06-03,28.5,-157.5,92.3260726929,0.00324030406773
2017-06-03,28.5,-157.5,109.729301453,0.00256659183651
2017-06-03,28.5,-157.5,130.666000366,0.0011785159586
2017-06-03,28.5,-157.5,155.850692749,0.000227818673011
2017-06-03,28.5,-157.5,186.125595093,3.16971236316e-05
2017-06-03,28.5,-157.5,222.475204468,5.33772436029e-06
2017-06-03,28.5,-157.5,266.040313721,1.00580780327e-06
2017-06-03,28.5,-157.5,318.127410889,1.91221388945e-07
2017-06-03,28.5,-157.5,380.213012695,2.30528429679e-10
2017-06-03,28.5,-157.5,453.937713623,2.30528429679e-10
2017-06-03,28.5,-157.5,541.088928223,2.30528429679e-10
2017-06-03,28.5,-157.5,643.566772461,2.30528429679e-10
2017-06-03,28.5,-157.5,763.333129883,2.30528429679e-10
2017-06-03,28.5,-157.5,902.339294434,2.30528429679e-10
2017-06-03,28.5,-157.5,1062.43994141,2.30528429679e-10
2017-06-03,28.5,-157.5,1245.29101562,2.30528429679e-10
2017-06-03,28.5,-157.5,1452.25097656,2.30528429679e-10
2017-06-03,28.5,-157.5,1684.28405762,2.30528429679e-10
2017-06-03,28.5,-157.5,1941.89294434,2.30528429679e-10
2017-06-03,28.5,-157.5,2225.07788086,2.30528429679e-10
2017-06-03,28.5,-157.5,2533.3359375,2.30528429679e-10
2017-06-03,28.5,-157.5,2865.70288086,2.30528429679e-10
2017-06-03,28.5,-157.5,3220.82006836,2.30528429679e-10
2017-06-03,28.5,-157.5,3597.03198242,2.30528429679e-10
2017-06-03,28.5,-157.5,3992.48388672,2.30528429679e-10
2017-06-03,28.5,-157.5,4405.22412109,2.30528429679e-10
2017-06-03,28.5,-157.5,4833.29101562,2.30528429679e-10
2017-06-03,28.5,-157.5,5274.78417969,2.30528429679e-10
2017-06-03,28.5,-157.5,5727.91699219,
2017-06-03,29.0,-158.0,0.494024991989,0.000453454034869
2017-06-03,29.0,-158.0,1.54137504101,0.000449605693575
2017-06-03,29.0,-158.0,2.64566898346,0.000445490615675
2017-06-03,29.0,-158.0,3.81949496269,0.000443036202341
2017-06-03,29.0,-158.0,5.07822418213,0.000442328368081
2017-06-03,29.0,-158.0,6.44061422348,0.000444274686743
2017-06-03,29.0,-158.0,7.92956018448,0.000447973405244
2017-06-03,29.0,-158.0,9.5729970932,0.000451333733508
2017-06-03,29.0,-158.0,11.404999733,0.000456884008599
2017-06-03,29.0,-158.0,13.4671401978,0.000463585951366
2017-06-03,29.0,-158.0,15.8100700378,0.000474048400065
2017-06-03,29.0,-158.0,18.4955596924,0.000490880629513
2017-06-03,29.0,-158.0,21.5988197327,0.000515043386258
2017-06-03,29.0,-158.0,25.2114105225,0.000557856401429
2017-06-03,29.0,-158.0,29.4447307587,0.000663614482619
2017-06-03,29.0,-158.0,34.4341506958,0.000996258459054
2017-06-03,29.0,-158.0,40.3440513611,0.00200803857297
2017-06-03,29.0,-158.0,47.3736915588,0.00422562565655
2017-06-03,29.0,-158.0,55.764289856,0.00418843282387
2017-06-03,29.0,-158.0,65.8072662354,0.00395782291889
2017-06-03,29.0,-158.0,77.8538513184,0.00338941975497
2017-06-03,29.0,-158.0,92.3260726929,0.00257649621926
2017-06-03,29.0,-158.0,109.729301453,0.00201853876933
2017-06-03,29.0,-158.0,130.666000366,0.00071031897096
2017-06-03,29.0,-158.0,155.850692749,0.000126092039864
2017-06-03,29.0,-158.0,186.125595093,2.41786165134e-05
2017-06-03,29.0,-158.0,222.475204468,4.34356979895e-06
2017-06-03,29.0,-158.0,266.040313721,7.89181854088e-07
2017-06-03,29.0,-158.0,318.127410889,4.32581686027e-08
2017-06-03,29.0,-158.0,380.213012695,2.30528415801e-10
2017-06-03,29.0,-158.0,453.937713623,2.30528415801e-10
2017-06-03,29.0,-158.0,541.088928223,2.30528415801e-10
2017-06-03,29.0,-158.0,643.566772461,2.30528415801e-10
2017-06-03,29.0,-158.0,763.333129883,2.30528415801e-10
2017-06-03,29.0,-158.0,902.339294434,2.30528415801e-10
2017-06-03,29.0,-158.0,1062.43994141,2.30528415801e-10
2017-06-03,29.0,-158.0,1245.29101562,2.30528415801e-10
2017-06-03,29.0,-158.0,1452.25097656,2.30528415801e-10
2017-06-03,29.0,-158.0,1684.28405762,2.30528415801e-10
2017-06-03,29.0,-158.0,1941.89294434,2.30528415801e-10
2017-06-03,29.0,-158.0,2225.07788086,2.30528415801e-10
2017-06-03,29.0,-158.0,2533.3359375,2.30528415801e-10
2017-06-03,29.0,-158.0,2865.70288086,2.30528415801e-10
2017-06-03,29.0,-158.0,3220.82006836,2.30528415801e-10
2017-06-03,29.0,-158.0,3597.03198242,2.30528415801e-10
2017-06-03,29.0,-158.0,3992.48388672,2.30528415801e-10
2017-06-03,29.0,-158.0,4405.22412109,2.30528415801e-10
2017-06-03,29.0,-158.0,4833.29101562,2.30528415801e-10
2017-06-03,29.0,-158.0,5274.78417969,2.30528415801e-10
2017-06-03,29.0,-158.0,5727.91699219,
2017-06-03,29.0,-157.5,0.494024991989,0.000338058860507
2017-06-03,29.0,-157.5,1.54137504101,0.00033471614006
2017-06-03,29.0,-157.5,2.64566898346,0.000330131297233
2017-06-03,29.0,-157.5,3.81949496269,0.000325604341924
2017-06-03,29.0,-157.5,5.07822418213,0.000319952319842
2017-06-03,29.0,-157.5,6.44061422348,0.000314409495331
2017-06-03,29.0,-157.5,7.92956018448,0.000309953815304
2017-06-03,29.0,-157.5,9.5729970932,0.000305084045976
2017-06-03,29.0,-157.5,11.404999733,0.000301246764138
2017-06-03,29.0,-157.5,13.4671401978,0.000297671329463
2017-06-03,29.0,-157.5,15.8100700378,0.00029415046447
2017-06-03,29.0,-157.5,18.4955596924,0.000291802803986
2017-06-03,29.0,-157.5,21.5988197327,0.00028996731271
2017-06-03,29.0,-157.5,25.2114105225,0.000289959134534
2017-06-03,29.0,-157.5,29.4447307587,0.000294038560241
2017-06-03,29.0,-157.5,34.4341506958,0.000311343552312
2017-06-03,29.0,-157.5,40.3440513611,0.000351105409209
2017-06-03,29.0,-157.5,47.3736915588,0.000433922861703
2017-06-03,29.0,-157.5,55.764289856,0.00073039252311
2017-06-03,29.0,-157.5,65.8072662354,0.00183118437417
2017-06-03,29.0,-157.5,77.8538513184,0.00402242830023
2017-06-03,29.0,-157.5,92.3260726929,0.00312616955489
2017-06-03,29.0,-157.5,109.729301453,0.0024423552677
2017-06-03,29.0,-157.5,130.666000366,0.0010737660341
2017-06-03,29.0,-157.5,155.850692749,0.000178172136657
2017-06-03,29.0,-157.5,186.125595093,3.23755375575e-05
2017-06-03,29.0,-157.5,222.475204468,5.56655140826e-06
2017-06-03,29.0,-157.5,266.040313721,1.06083780338e-06
2017-06-03,29.0,-157.5,318.127410889,1.89739409961e-07
2017-06-03,29.0,-157.5,380.213012695,2.30528429679e-10
2017-06-03,29.0,-157.5,453.937713623,2.30528429679e-10
2017-06-03,29.0,-157.5,541.088928223,2.30528429679e-10
2017-06-03,29.0,-157.5,643.566772461,2.30528429679e-10
2017-06-03,29.0,-157.5,763.333129883,2.30528429679e-10
2017-06-03,29.0,-157.5,902.339294434,2.30528429679e-10
2017-06-03,29.0,-157.5,1062.43994141,2.30528429679e-10
2017-06-03,29.0,-157.5,1245.29101562,2.30528429679e-10
2017-06-03,29.0,-157.5,1452.25097656,2.30528429679e-10
2017-06-03,29.0,-157.5,1684.28405762,2.30528429679e-10
2017-06-03,29.0,-157.5,1941.89294434,2.30528429679e-10
2017-06-03,29.0,-157.5,2225.07788086,2.30528429679e-10
2017-06-03,29.0,-157.5,2533.3359375,2.30528429679e-10
2017-06-03,29.0,-157.5,2865.70288086,2.30528429679e-10
2017-06-03,29.0,-157.5,3220.82006836,2.30528429679e-10
2017-06-03,29.0,-157.5,3597.03198242,2.30528429679e-10
2017-06-03,29.0,-157.5,3992.48388672,2.30528429679e-10
2017-06-03,29.0,-157.5,4405.22412109,2.30528429679e-10
2017-06-03,29.0,-157.5,4833.29101562,2.30528429679e-10
2017-06-03,29.0,-157.5,5274.78417969,2.30528429679e-10
2017-06-03,29.0,-157.5,5727.91699219,
2017-06-03,29.5,-158.0,0.494024991989,0.000309099181322
2017-06-03,29.5,-158.0,1.54137504101,0.000306452682707
2017-06-03,29.5,-158.0,2.64566898346,0.000302439526422
2017-06-03,29.5,-158.0,3.81949496269,0.000299349980196
2017-06-03,29.5,-158.0,5.07822418213,0.000295304751489
2017-06-03,29.5,-158.0,6.44061422348,0.00029132864438
2017-06-03,29.5,-158.0,7.92956018448,0.000287767732516
2017-06-03,29.5,-158.0,9.5729970932,0.000284266017843
2017-06-03,29.5,-158.0,11.404999733,0.000280636333628
2017-06-03,29.5,-158.0,13.4671401978,0.000277062266832
2017-06-03,29.5,-158.0,15.8100700378,0.000273986137472
2017-06-03,29.5,-158.0,18.4955596924,0.000271402328508
2017-06-03,29.5,-158.0,21.5988197327,0.000269646378001
2017-06-03,29.5,-158.0,25.2114105225,0.000269882031716
2017-06-03,29.5,-158.0,29.4447307587,0.000274644291494
2017-06-03,29.5,-158.0,34.4341506958,0.000291481177555
2017-06-03,29.5,-158.0,40.3440513611,0.000335547316354
2017-06-03,29.5,-158.0,47.3736915588,0.000435844587628
2017-06-03,29.5,-158.0,55.764289856,0.000864048954099
2017-06-03,29.5,-158.0,65.8072662354,0.00229467521422
2017-06-03,29.5,-158.0,77.8538513184,0.00406834110618
2017-06-03,29.5,-158.0,92.3260726929,0.00332112703472
2017-06-03,29.5,-158.0,109.729301453,0.00277577340603
2017-06-03,29.5,-158.0,130.666000366,0.00118740822654
2017-06-03,29.5,-158.0,155.850692749,0.00017974266666
2017-06-03,29.5,-158.0,186.125595093,2.71848948614e-05
2017-06-03,29.5,-158.0,222.475204468,5.10904192197e-06
2017-06-03,29.5,-158.0,266.040313721,1.08965241452e-06
2017-06-03,29.5,-158.0,318.127410889,2.09466861634e-07
2017-06-03,29.5,-158.0,380.213012695,2.30528429679e-10
2017-06-03,29.5,-158.0,453.937713623,2.30528429679e-10
2017-06-03,29.5,-158.0,541.088928223,2.30528429679e-10
2017-06-03,29.5,-158.0,643.566772461,2.30528429679e-10
2017-06-03,29.5,-158.0,763.333129883,2.30528429679e-10
2017-06-03,29.5,-158.0,902.339294434,2.30528429679e-10
2017-06-03,29.5,-158.0,1062.43994141,2.30528429679e-10
2017-06-03,29.5,-158.0,1245.29101562,2.30528429679e-10
2017-06-03,29.5,-158.0,1452.25097656,2.30528429679e-10
2017-06-03,29.5,-158.0,1684.28405762,2.30528429679e-10
2017-06-03,29.5,-158.0,1941.89294434,2.30528429679e-10
2017-06-03,29.5,-158.0,2225.07788086,2.30528429679e-10
2017-06-03,29.5,-158.0,2533.3359375,2.30528429679e-10
2017-06-03,29.5,-158.0,2865.70288086,2.30528429679e-10
2017-06-03,29.5,-158.0,3220.82006836,2.30528429679e-10
2017-06-03,29.5,-158.0,3597.03198242,2.30528429679e-10
2017-06-03,29.5,-158.0,3992.48388672,2.30528429679e-10
2017-06-03,29.5,-158.0,4405.22412109,2.30528429679e-10
2017-06-03,29.5,-158.0,4833.29101562,2.30528429679e-10
2017-06-03,29.5,-158.0,5274.78417969,2.30528429679e-10
2017-06-03,29.5,-158.0,5727.91699219,
2017-06-03,29.5,-157.5,0.494024991989,0.000285074027488
2017-06-03,29.5,-157.5,1.54137504101,0.000282310473267
2017-06-03,29.5,-157.5,2.64566898346,0.000278584047919
2017-06-03,29.5,-157.5,3.81949496269,0.000274617981631
2017-06-03,29.5,-157.5,5.07822418213,0.00027007816243
2017-06-03,29.5,-157.5,6.44061422348,0.000265013892204
2017-06-03,29.5,-157.5,7.92956018448,0.000260500732111
2017-06-03,29.5,-157.5,9.5729970932,0.000256070983596
2017-06-03,29.5,-157.5,11.404999733,0.000252167665167
2017-06-03,29.5,-157.5,13.4671401978,0.000248335360084
2017-06-03,29.5,-157.5,15.8100700378,0.000245559669565
2017-06-03,29.5,-157.5,18.4955596924,0.000243811591645
2017-06-03,29.5,-157.5,21.5988197327,0.000242335954681
2017-06-03,29.5,-157.5,25.2114105225,0.000241301968344
2017-06-03,29.5,-157.5,29.4447307587,0.000240841734922
2017-06-03,29.5,-157.5,34.4341506958,0.000243275047978
2017-06-03,29.5,-157.5,40.3440513611,0.000255497434409
2017-06-03,29.5,-157.5,47.3736915588,0.000287894625217
2017-06-03,29.5,-157.5,55.764289856,0.000398499163566
2017-06-03,29.5,-157.5,65.8072662354,0.00149297376629
2017-06-03,29.5,-157.5,77.8538513184,0.00395647855476
2017-06-03,29.5,-157.5,92.3260726929,0.00326640112326
2017-06-03,29.5,-157.5,109.729301453,0.00273913936689
2017-06-03,29.5,-157.5,130.666000366,0.00125463074073
2017-06-03,29.5,-157.5,155.850692749,0.000187460231245
2017-06-03,29.5,-157.5,186.125595093,2.81268039544e-05
2017-06-03,29.5,-157.5,222.475204468,5.17056514582e-06
2017-06-03,29.5,-157.5,266.040313721,1.10654559649e-06
2017-06-03,29.5,-157.5,318.127410889,2.04792200975e-07
2017-06-03,29.5,-157.5,380.213012695,2.30528429679e-10
2017-06-03,29.5,-157.5,453.937713623,2.30528429679e-10
2017-06-03,29.5,-157.5,541.088928223,2.30528429679e-10
2017-06-03,29.5,-157.5,643.566772461,2.30528429679e-10
2017-06-03,29.5,-157.5,763.333129883,2.30528429679e-10
2017-06-03,29.5,-157.5,902.339294434,2.30528429679e-10
2017-06-03,29.5,-157.5,1062.43994141,2.30528429679e-10
2017-06-03,29.5,-157.5,1245.29101562,2.30528429679e-10
2017-06-03,29.5,-157.5,1452.25097656,2.30528429679e-10
2017-06-03,29.5,-157.5,1684.28405762,2.30528429679e-10
2017-06-03,29.5,-157.5,1941.89294434,2.30528429679e-10
2017-06-03,29.5,-157.5,2225.07788086,2.30528429679e-10
2017-06-03,29.5,-157.5,2533.3359375,2.30528429679e-10
2017-06-03,29.5,-157.5,2865.70288086,2.30528429679e-10
2017-06-03,29.5,-157.5,3220.82006836,2.30528429679e-10
2017-06-03,29.5,-157.5,3597.03198242,2.30528429679e-10
2017-06-03,29.5,-157.5,3992.48388672,2.30528429679e-10
2017-06-03,29.5,-157.5,4405.22412109,2.30528429679e-10
2017-06-03,29.5,-157.5,4833.29101562,2.30528429679e-10
2017-06-03,29.5,-157.5,5274.78417969,2.30528429679e-10
2017-06-03,29.5,-157.5,5727.91699219,
2017-06-03,30.0,-158.0,0.494024991989,0.000320921215462
2017-06-03,30.0,-158.0,1.54137504101,0.000317258265568
2017-06-03,30.0,-158.0,2.64566898346,0.00031218767981
2017-06-03,30.0,-158.0,3.81949496269,0.000307188369334
2017-06-03,30.0,-158.0,5.07822418213,0.000301575026242
2017-06-03,30.0,-158.0,6.44061422348,0.000296063401038
2017-06-03,30.0,-158.0,7.92956018448,0.000291984062642
2017-06-03,30.0,-158.0,9.5729970932,0.000287968810881
2017-06-03,30.0,-158.0,11.404999733,0.000284010689938
2017-06-03,30.0,-158.0,13.4671401978,0.000281396263745
2017-06-03,30.0,-158.0,15.8100700378,0.000279450032394
2017-06-03,30.0,-158.0,18.4955596924,0.000278156832792
2017-06-03,30.0,-158.0,21.5988197327,0.000277517421637
2017-06-03,30.0,-158.0,25.2114105225,0.000278146471828
2017-06-03,30.0,-158.0,29.4447307587,0.000280723907053
2017-06-03,30.0,-158.0,34.4341506958,0.000291948876111
2017-06-03,30.0,-158.0,40.3440513611,0.000326142500853
2017-06-03,30.0,-158.0,47.3736915588,0.000394840695662
2017-06-03,30.0,-158.0,55.764289856,0.00055653648451
2017-06-03,30.0,-158.0,65.8072662354,0.00180109986104
2017-06-03,30.0,-158.0,77.8538513184,0.00424441276118
2017-06-03,30.0,-158.0,92.3260726929,0.0034471754916
2017-06-03,30.0,-158.0,109.729301453,0.00294430716895
2017-06-03,30.0,-158.0,130.666000366,0.00125308614224
2017-06-03,30.0,-158.0,155.850692749,0.000200728230993
2017-06-03,30.0,-158.0,186.125595093,2.8786904295e-05
2017-06-03,30.0,-158.0,222.475204468,4.98935833093e-06
2017-06-03,30.0,-158.0,266.040313721,1.0761231124e-06
2017-06-03,30.0,-158.0,318.127410889,2.04406461535e-07
2017-06-03,30.0,-158.0,380.213012695,2.30528429679e-10
2017-06-03,30.0,-158.0,453.937713623,2.30528429679e-10
2017-06-03,30.0,-158.0,541.088928223,2.30528429679e-10
2017-06-03,30.0,-158.0,643.566772461,2.30528429679e-10
2017-06-03,30.0,-158.0,763.333129883,2.30528429679e-10
2017-06-03,30.0,-158.0,902.339294434,2.30528429679e-10
2017-06-03,30.0,-158.0,1062.43994141,2.30528429679e-10
2017-06-03,30.0,-158.0,1245.29101562,2.30528429679e-10
2017-06-03,30.0,-158.0,1452.25097656,2.30528429679e-10
2017-06-03,30.0,-158.0,1684.28405762,2.30528429679e-10
2017-06-03,30.0,-158.0,1941.89294434,2.30528429679e-10
2017-06-03,30.0,-158.0,2225.07788086,2.30528429679e-10
2017-06-03,30.0,-158.0,2533.3359375,2.30528429679e-10
2017-06-03,30.0,-158.0,2865.70288086,2.30528429679e-10
2017-06-03,30.0,-158.0,3220.82006836,2.30528429679e-10
2017-06-03,30.0,-158.0,3597.03198242,2.30528429679e-10
2017-06-03,30.0,-158.0,3992.48388672,2.30528429679e-10
2017-06-03,30.0,-158.0,4405.22412109,2.30528429679e-10
2017-06-03,30.0,-158.0,4833.29101562,2.30528429679e-10
2017-06-03,30.0,-158.0,5274.78417969,2.30528429679e-10
2017-06-03,30.0,-158.0,5727.91699219,
2017-06-03,30.0,-157.5,0.494024991989,0.000305981637212
2017-06-03,30.0,-157.5,1.54137504101,0.000302489468595
2017-06-03,30.0,-157.5,2.64566898346,0.000298339407891
2017-06-03,30.0,-157.5,3.81949496269,0.000294912373647
2017-06-03,30.0,-157.5,5.07822418213,0.000291534262942
2017-06-03,30.0,-157.5,6.44061422348,0.000288203096716
2017-06-03,30.0,-157.5,7.92956018448,0.000285574467853
2017-06-03,30.0,-157.5,9.5729970932,0.000282963941572
2017-06-03,30.0,-157.5,11.404999733,0.0002810221049
2017-06-03,30.0,-157.5,13.4671401978,0.000279736617813
2017-06-03,30.0,-157.5,15.8100700378,0.000278466148302
2017-06-03,30.0,-157.5,18.4955596924,0.000278464489384
2017-06-03,30.0,-157.5,21.5988197327,0.000278481893474
2017-06-03,30.0,-157.5,25.2114105225,0.000280421052594
2017-06-03,30.0,-157.5,29.4447307587,0.000286325230263
2017-06-03,30.0,-157.5,34.4341506958,0.000311891664751
2017-06-03,30.0,-157.5,40.3440513611,0.000377749121981
2017-06-03,30.0,-157.5,47.3736915588,0.00059153168695
2017-06-03,30.0,-157.5,55.764289856,0.00162404228467
2017-06-03,30.0,-157.5,65.8072662354,0.00421825423837
2017-06-03,30.0,-157.5,77.8538513184,0.00380802992731
2017-06-03,30.0,-157.5,92.3260726929,0.00309828226455
2017-06-03,30.0,-157.5,109.729301453,0.00261921389028
2017-06-03,30.0,-157.5,130.666000366,0.00113153329585
2017-06-03,30.0,-157.5,155.850692749,0.000182640651474
2017-06-03,30.0,-157.5,186.125595093,2.61292370851e-05
2017-06-03,30.0,-157.5,222.475204468,4.55981398773e-06
2017-06-03,30.0,-157.5,266.040313721,9.31175350161e-07
2017-06-03,30.0,-157.5,318.127410889,1.64341173559e-07
2017-06-03,30.0,-157.5,380.213012695,2.30528429679e-10
2017-06-03,30.0,-157.5,453.937713623,2.30528429679e-10
2017-06-03,30.0,-157.5,541.088928223,2.30528429679e-10
2017-06-03,30.0,-157.5,643.566772461,2.30528429679e-10
2017-06-03,30.0,-157.5,763.333129883,2.30528429679e-10
2017-06-03,30.0,-157.5,902.339294434,2.30528429679e-10
2017-06-03,30.0,-157.5,1062.43994141,2.30528429679e-10
2017-06-03,30.0,-157.5,1245.29101562,2.30528429679e-10
2017-06-03,30.0,-157.5,1452.25097656,2.30528429679e-10
2017-06-03,30.0,-157.5,1684.28405762,2.30528429679e-10
2017-06-03,30.0,-157.5,1941.89294434,2.30528429679e-10
2017-06-03,30.0,-157.5,2225.07788086,2.30528429679e-10
2017-06-03,30.0,-157.5,2533.3359375,2.30528429679e-10
2017-06-03,30.0,-157.5,2865.70288086,2.30528429679e-10
2017-06-03,30.0,-157.5,3220.82006836,2.30528429679e-10
2017-06-03,30.0,-157.5,3597.03198242,2.30528429679e-10
2017-06-03,30.0,-157.5,3992.48388672,2.30528429679e-10
2017-06-03,30.0,-157.5,4405.22412109,2.30528429679e-10
2017-06-03,30.0,-157.5,4833.29101562,2.30528429679e-10
2017-06-03,30.0,-157.5,5274.78417969,2.30528429679e-10
2017-06-03,30.0,-157.5,5727.91699219,
2017-06-03,30.5,-158.0,0.494024991989,0.000362716295058
2017-06-03,30.5,-158.0,1.54137504101,0.00035761212348
2017-06-03,30.5,-158.0,2.64566898346,0.000349225156242
2017-06-03,30.5,-158.0,3.81949496269,0.000339680031175
2017-06-03,30.5,-158.0,5.07822418213,0.000330897048116
2017-06-03,30.5,-158.0,6.44061422348,0.000323008396663
2017-06-03,30.5,-158.0,7.92956018448,0.000316113932058
2017-06-03,30.5,-158.0,9.5729970932,0.000309455412207
2017-06-03,30.5,-158.0,11.404999733,0.000303896289552
2017-06-03,30.5,-158.0,13.4671401978,0.00029938732041
2017-06-03,30.5,-158.0,15.8100700378,0.000295888923574
2017-06-03,30.5,-158.0,18.4955596924,0.000293634861009
2017-06-03,30.5,-158.0,21.5988197327,0.000295786157949
2017-06-03,30.5,-158.0,25.2114105225,0.00030977424467
2017-06-03,30.5,-158.0,29.4447307587,0.000347676948877
2017-06-03,30.5,-158.0,34.4341506958,0.000405803410104
2017-06-03,30.5,-158.0,40.3440513611,0.000491110258736
2017-06-03,30.5,-158.0,47.3736915588,0.000610933173448
2017-06-03,30.5,-158.0,55.764289856,0.000730108178686
2017-06-03,30.5,-158.0,65.8072662354,0.00111807882786
2017-06-03,30.5,-158.0,77.8538513184,0.00427256477997
2017-06-03,30.5,-158.0,92.3260726929,0.00365893077105
2017-06-03,30.5,-158.0,109.729301453,0.00303185451776
2017-06-03,30.5,-158.0,130.666000366,0.00144778029062
2017-06-03,30.5,-158.0,155.850692749,0.000255101243965
2017-06-03,30.5,-158.0,186.125595093,3.35454315064e-05
2017-06-03,30.5,-158.0,222.475204468,5.6125250012e-06
2017-06-03,30.5,-158.0,266.040313721,1.08267681753e-06
2017-06-03,30.5,-158.0,318.127410889,2.08222957099e-07
2017-06-03,30.5,-158.0,380.213012695,2.30528415801e-10
2017-06-03,30.5,-158.0,453.937713623,2.30528415801e-10
2017-06-03,30.5,-158.0,541.088928223,2.30528415801e-10
2017-06-03,30.5,-158.0,643.566772461,2.30528415801e-10
2017-06-03,30.5,-158.0,763.333129883,2.30528415801e-10
2017-06-03,30.5,-158.0,902.339294434,2.30528415801e-10
2017-06-03,30.5,-158.0,1062.43994141,2.30528415801e-10
2017-06-03,30.5,-158.0,1245.29101562,2.30528415801e-10
2017-06-03,30.5,-158.0,1452.25097656,2.30528415801e-10
2017-06-03,30.5,-158.0,1684.28405762,2.30528415801e-10
2017-06-03,30.5,-158.0,1941.89294434,2.30528415801e-10
2017-06-03,30.5,-158.0,2225.07788086,2.30528415801e-10
2017-06-03,30.5,-158.0,2533.3359375,2.30528415801e-10
2017-06-03,30.5,-158.0,2865.70288086,2.30528415801e-10
2017-06-03,30.5,-158.0,3220.82006836,2.30528415801e-10
2017-06-03,30.5,-158.0,3597.03198242,2.30528415801e-10
2017-06-03,30.5,-158.0,3992.48388672,2.30528415801e-10
2017-06-03,30.5,-158.0,4405.22412109,2.30528415801e-10
2017-06-03,30.5,-158.0,4833.29101562,2.30528415801e-10
2017-06-03,30.5,-158.0,5274.78417969,2.30528415801e-10
2017-06-03,30.5,-158.0,5727.91699219,
2017-06-03,30.5,-157.5,0.494024991989,0.000420165481046
2017-06-03,30.5,-157.5,1.54137504101,0.000416301190853
2017-06-03,30.5,-157.5,2.64566898346,0.000410896347603
2017-06-03,30.5,-157.5,3.81949496269,0.000407731480664
2017-06-03,30.5,-157.5,5.07822418213,0.000406760489568
2017-06-03,30.5,-157.5,6.44061422348,0.000407342769904
2017-06-03,30.5,-157.5,7.92956018448,0.00040825427277
2017-06-03,30.5,-157.5,9.5729970932,0.000409468455473
2017-06-03,30.5,-157.5,11.404999733,0.000411028246162
2017-06-03,30.5,-157.5,13.4671401978,0.00041354764835
2017-06-03,30.5,-157.5,15.8100700378,0.000417056784499
2017-06-03,30.5,-157.5,18.4955596924,0.000421633099904
2017-06-03,30.5,-157.5,21.5988197327,0.000430569518358
2017-06-03,30.5,-157.5,25.2114105225,0.000448836304713
2017-06-03,30.5,-157.5,29.4447307587,0.000496307387948
2017-06-03,30.5,-157.5,34.4341506958,0.000614929187577
2017-06-03,30.5,-157.5,40.3440513611,0.000892037758604
2017-06-03,30.5,-157.5,47.3736915588,0.00159379898105
2017-06-03,30.5,-157.5,55.764289856,0.00300667621195
2017-06-03,30.5,-157.5,65.8072662354,0.00402982253581
2017-06-03,30.5,-157.5,77.8538513184,0.00362274679355
2017-06-03,30.5,-157.5,92.3260726929,0.00279538426548
2017-06-03,30.5,-157.5,109.729301453,0.00224335794337
2017-06-03,30.5,-157.5,130.666000366,0.000972032663412
2017-06-03,30.5,-157.5,155.850692749,0.000188019344932
2017-06-03,30.5,-157.5,186.125595093,2.95420977636e-05
2017-06-03,30.5,-157.5,222.475204468,4.65240191261e-06
2017-06-03,30.5,-157.5,266.040313721,8.60824570736e-07
2017-06-03,30.5,-157.5,318.127410889,1.06355741991e-07
2017-06-03,30.5,-157.5,380.213012695,2.30528429679e-10
2017-06-03,30.5,-157.5,453.937713623,2.30528429679e-10
2017-06-03,30.5,-157.5,541.088928223,2.30528429679e-10
2017-06-03,30.5,-157.5,643.566772461,2.30528429679e-10
2017-06-03,30.5,-157.5,763.333129883,2.30528429679e-10
2017-06-03,30.5,-157.5,902.339294434,2.30528429679e-10
2017-06-03,30.5,-157.5,1062.43994141,2.30528429679e-10
2017-06-03,30.5,-157.5,1245.29101562,2.30528429679e-10
2017-06-03,30.5,-157.5,1452.25097656,2.30528429679e-10
2017-06-03,30.5,-157.5,1684.28405762,2.30528429679e-10
2017-06-03,30.5,-157.5,1941.89294434,2.30528429679e-10
2017-06-03,30.5,-157.5,2225.07788086,2.30528429679e-10
2017-06-03,30.5,-157.5,2533.3359375,2.30528429679e-10
2017-06-03,30.5,-157.5,2865.70288086,2.30528429679e-10
2017-06-03,30.5,-157.5,3220.82006836,2.30528429679e-10
2017-06-03,30.5,-157.5,3597.03198242,2.30528429679e-10
2017-06-03,30.5,-157.5,3992.48388672,2.30528429679e-10
