time,lat,lon,ugos,ugos_std,vgos,vgos_std,margin
2016-04-24 15:00:00,32.5829898571,-157.997816357,0.0257125,0.0568077885835,-0.053475,0.122270921011,0.5
2016-04-24 16:00:00,32.58511465,-157.9897272,0.0257125,0.0568077885835,-0.053475,0.122270921011,0.5
2016-04-24 17:00:00,32.6013845,-157.9833832,0.0257125,0.0568077885835,-0.053475,0.122270921011,0.5
2016-04-24 18:00:00,32.61817165,-157.9761717,0.0257125,0.0568077885835,-0.053475,0.122270921011,0.5
2016-04-24 19:00:00,32.6357099,-157.9701357,0.0719875,0.0686185368086,-0.06891875,0.111125701453,0.5
2016-04-24 20:00:00,32.6543077,-157.96645045,0.0719875,0.0686185368086,-0.06891875,0.111125701453,0.5
2016-04-24 21:00:00,32.67351925,-157.9598074,0.0719875,0.0686185368086,-0.06891875,0.111125701453,0.5
2016-04-24 22:00:00,32.6924125,-157.95152735,0.0719875,0.0686185368086,-0.06891875,0.111125701453,0.5
2016-04-24 23:00:00,32.71203175,-157.94036515,0.0719875,0.0686185368086,-0.06891875,0.111125701453,0.5
2016-04-25 00:00:00,32.7172971,-157.92364355,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 01:00:00,32.69951875,-157.9783465,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 02:00:00,32.69105715,-157.98334665,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 03:00:00,32.6774013,-157.9885118,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 04:00:00,32.6665427,-157.9981157,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 05:00:00,32.69974555,-157.9983316,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 06:00:00,32.8012593684,-157.999228,0.07494375,0.0672413932109,-0.07493125,0.108402310393,0.5
2016-04-25 07:00:00,32.9402269,-157.9983551,0.11938125,0.0711625974332,-0.06834375,0.0893018334691,0.5
2016-04-25 08:00:00,33.08425335,-157.9996146,0.11938125,0.0711625974332,-0.06834375,0.0893018334691,0.5
2016-04-25 09:00:00,33.2230882,-158.0000057,0.1389125,0.0711576759299,-0.03385625,0.0845329741044,0.5
2016-04-25 10:00:00,33.3606132,-158.0002124,0.1389125,0.0711576759299,-0.03385625,0.0845329741044,0.5
2016-04-25 11:00:00,33.50407215,-158.000062,0.11785,0.0949202955116,0.02531875,0.0910895453575,0.5
2016-04-25 12:00:00,33.6534799474,-158.004594895,0.07021875,0.110104576533,0.08513125,0.0765154944991,0.5
2016-04-25 13:00:00,33.807092,-158.00082005,0.07021875,0.110104576533,0.08513125,0.0765154944991,0.5
2016-04-25 14:00:00,33.96609175,-158.0029385,0.02528125,0.100725997257,0.11204375,0.0461917466755,0.5
2016-04-25 15:00:00,34.058824,-158.00206355,0.02528125,0.100725997257,0.11204375,0.0461917466755,0.5
2016-04-25 16:00:00,34.0661786,-158.00274975,0.02528125,0.100725997257,0.11204375,0.0461917466755,0.5
2016-04-25 17:00:00,34.17379345,-158.0016079,0.011425,0.093947435436,0.0893,0.076589996083,0.5
2016-04-25 18:00:00,34.3326074,-157.99953235,0.011425,0.093947435436,0.0893,0.076589996083,0.5
2016-04-25 19:00:00,34.49110375,-157.9973068,0.031775,0.0965721912613,0.02885,0.103159076188,0.5
2016-04-25 20:00:00,34.6426578,-157.99913685,0.0606375,0.0923574501259,-0.03113125,0.0804138958666,0.5
2016-04-25 21:00:00,34.78913275,-157.9985028,0.0606375,0.0923574501259,-0.03113125,0.0804138958666,0.5
2016-04-25 22:00:00,34.92798885,-157.99986915,0.066275,0.078905825989,-0.053775,0.0629707322889,0.5
2016-04-25 23:00:00,35.0641415,-157.999203,0.066275,0.078905825989,-0.053775,0.0629707322889,0.5
2016-04-26 00:00:00,35.20112825,-158.00015915,0.0385625,0.080561900696,-0.03159375,0.0871687907794,0.5
2016-04-26 01:00:00,35.34107145,-157.9994631,0.0385625,0.080561900696,-0.03159375,0.0871687907794,0.5
2016-04-26 02:00:00,35.4841709,-158.00582905,-0.0009875,0.0780723292451,0.01576875,0.0896100560676,0.5
2016-04-26 03:00:00,35.6260543,-158.0073911,-0.01924375,0.0579275190297,0.05956875,0.0678589319724,0.5
2016-04-26 04:00:00,35.7719441,-158.00315275,-0.01924375,0.0579275190297,0.05956875,0.0678589319724,0.5
2016-04-26 05:00:00,35.9256057,-158.0029395,-0.00520625,0.0595163577173,0.08166875,0.0451743942786,0.5
2016-04-26 06:00:00,36.0878656316,-157.999395632,-0.00520625,0.0595163577173,0.08166875,0.0451743942786,0.5
2016-04-26 07:00:00,36.24303305,-157.9999162,0.024375,0.0566332996125,0.0826375,0.0359667706884,0.5
2016-04-26 08:00:00,36.40409665,-157.9967176,0.0446875,0.0330639886243,0.07415625,0.032445434362,0.5
2016-04-26 09:00:00,36.5640344,-157.9880716,0.0446875,0.0330639886243,0.07415625,0.032445434362,0.5
2016-04-26 10:00:00,36.7184992,-157.98555225,0.04600625,0.0314996521558,0.065175,0.0267059333295,0.5
2016-04-26 11:00:00,36.8670417,-157.99126345,0.04600625,0.0314996521558,0.065175,0.0267059333295,0.5
2016-04-26 12:00:00,37.0134219,-157.9990285,0.0356375,0.0246065254303,0.05938125,0.0218210969806,0.5
2016-04-26 13:00:00,37.1351977,-157.9978249,0.029,0.0145521905568,0.05650625,0.0161901771435,0.5
2016-04-26 14:00:00,37.2461855,-157.99962405,0.029,0.0145521905568,0.05650625,0.0161901771435,0.5
2016-04-26 15:00:00,37.2977646,-157.9938448,0.029,0.0145521905568,0.05650625,0.0161901771435,0.5
2016-04-26 16:00:00,37.29319505,-157.979,0.029,0.0145521905568,0.05650625,0.0161901771435,0.5
2016-04-26 17:00:00,37.3387708,-157.9814149,0.029,0.0145521905568,0.05650625,0.0161901771435,0.5
2016-04-26 18:00:00,37.44389915,-157.9993729,0.0343,0.0166603946532,0.05279375,0.0113857075291,0.5
2016-04-26 19:00:00,37.5571631,-158.00285945,0.0343,0.0166603946532,0.05279375,0.0113857075291,0.5
2016-04-26 20:00:00,37.67280695,-158.00111705,0.04260625,0.00911533520708,0.04725625,0.0122036351526,0.5
2016-04-26 21:00:00,37.7900478,-157.9999833,0.04260625,0.00911533520708,0.04725625,0.0122036351526,0.5
2016-04-26 22:00:00,37.86429305,-157.9989125,0.04260625,0.00911533520708,0.04725625,0.0122036351526,0.5
2016-04-26 23:00:00,37.7985739,-157.997452,0.04260625,0.00911533520708,0.04725625,0.0122036351526,0.5
2016-04-27 00:00:00,37.72458995,-157.99890555,0.04253125,0.00826829174845,0.046925,0.0104451244607,0.5
2016-04-27 01:00:00,37.652738,-157.99840965,0.04253125,0.00826829174845,0.046925,0.0104451244607,0.5
2016-04-27 02:00:00,37.57944635,-157.99889835,0.03575625,0.0134935155144,0.050725,0.00993852982085,0.5
2016-04-27 03:00:00,37.5013249,-157.99993425,0.03575625,0.0134935155144,0.050725,0.00993852982085,0.5
2016-04-27 04:00:00,37.42381605,-157.9994124,0.03575625,0.0134935155144,0.050725,0.00993852982085,0.5
2016-04-27 05:00:00,37.3456478,-157.99936315,0.033125,0.011826691211,0.05278125,0.0140285075271,0.5
2016-04-27 06:00:00,37.2663663636,-158.001334091,0.033125,0.011826691211,0.05278125,0.0140285075271,0.5
2016-04-27 07:00:00,37.18439675,-158.00070815,0.033125,0.011826691211,0.05278125,0.0140285075271,0.5
2016-04-27 08:00:00,37.104771,-158.00010005,0.03994375,0.0219521345417,0.0546375,0.0187787404729,0.5
2016-04-27 09:00:00,37.02352665,-157.9999247,0.03994375,0.0219521345417,0.0546375,0.0187787404729,0.5
2016-04-27 10:00:00,36.9408007,-157.9999101,0.03994375,0.0219521345417,0.0546375,0.0187787404729,0.5
2016-04-27 11:00:00,36.84710035,-158.00148945,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 12:00:00,36.7208815263,-157.999695789,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 13:00:00,36.59347605,-158.0001731,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 14:00:00,36.54169485,-158.00045065,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 15:00:00,36.56881145,-158.00546255,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 16:00:00,36.5696538,-158.00398635,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 17:00:00,36.5887472,-157.99396755,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 18:00:00,36.6112598,-157.9793667,0.044575,0.0319971580769,0.07011875,0.0295616985885,0.5
2016-04-27 19:00:00,36.63188085,-157.9611449,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 20:00:00,36.6493868,-157.9411409,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 21:00:00,36.6602846316,-157.921453632,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 22:00:00,36.66623255,-157.90754245,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-27 23:00:00,36.6708709,-157.8974286,0.0485375,0.0268995324076,0.0604,0.0234802044284,0.5
2016-04-28 00:00:00,36.6690021579,-157.892648526,0.0502625,0.0256543094577,0.058925,0.0212707692621,0.5
2016-04-28 01:00:00,36.6613708,-157.8951837,0.0502625,0.0256543094577,0.058925,0.0212707692621,0.5
2016-04-28 02:00:00,36.58583325,-157.98227565,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 03:00:00,36.56588975,-158.0041502,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 04:00:00,36.57159335,-158.00134325,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
