time,lat,lon,synecho,synecho_std,sst,sst_std,margin
2016-04-27 07:00:00,37.18439675,-158.00070815,48.0360557789,10.5124660721,11.9687436289,0.263483271563,0.5
2016-04-27 08:00:00,37.104771,-158.00010005,19.7640464979,2.49715295411,12.1531186248,0.412821361781,0.5
2016-04-27 09:00:00,37.02352665,-157.9999247,16.3048086479,1.04412158159,12.1531186248,0.412821361781,0.5
2016-04-27 10:00:00,36.9408007,-157.9999101,15.6557169863,1.01119822227,12.1531186248,0.412821361781,0.5
2016-04-27 11:00:00,36.84710035,-158.00148945,22.5093860411,11.4289604218,12.4712436177,0.597210952192,0.5
2016-04-27 12:00:00,36.7208815263,-157.999695789,55.5138971668,3.6176542198,12.4712436177,0.597210952192,0.5
2016-04-27 13:00:00,36.59347605,-158.0001731,52.6746158955,1.60241496757,12.9618686067,0.708627343423,0.5
2016-04-27 14:00:00,36.54169485,-158.00045065,56.51390903,3.4210082906,12.9618686067,0.708627343423,0.5
2016-04-27 15:00:00,36.56881145,-158.00546255,59.629038474,11.1086603191,12.9618686067,0.708627343423,0.5
2016-04-27 16:00:00,36.5696538,-158.00398635,58.431011695,4.36444779281,12.9618686067,0.708627343423,0.5
2016-04-27 17:00:00,36.5887472,-157.99396755,63.2416033655,2.56222884562,12.9618686067,0.708627343423,0.5
2016-04-27 18:00:00,36.6112598,-157.9793667,72.1463774155,3.5188579643,12.9618686067,0.708627343423,0.5
2016-04-27 19:00:00,36.63188085,-157.9611449,74.488597817,2.16459545738,12.4712436177,0.597210952192,0.5
2016-04-27 20:00:00,36.6493868,-157.9411409,74.7099964965,1.67595959724,12.4712436177,0.597210952192,0.5
2016-04-27 21:00:00,36.6602846316,-157.921453632,79.4468080117,4.28526289837,12.4712436177,0.597210952192,0.5
2016-04-27 22:00:00,36.66623255,-157.90754245,86.2149267163,3.61633992842,12.4712436177,0.597210952192,0.5
2016-04-27 23:00:00,36.6708709,-157.8974286,86.8949849547,2.26110409335,12.4712436177,0.597210952192,0.5
2016-04-28 00:00:00,36.6690021579,-157.892648526,83.8091739626,2.27451294119,12.6049936148,0.59187201684,0.5
2016-04-28 01:00:00,36.6613708,-157.8951837,83.2483872415,2.29179350286,12.6049936148,0.59187201684,0.5
2016-04-28 02:00:00,36.58583325,-157.98227565,67.7623234535,9.79570595362,13.0787436042,0.686320563888,0.5
2016-04-28 03:00:00,36.56588975,-158.0041502,55.897366676,1.88926280146,13.0787436042,0.686320563888,0.5
2016-04-28 04:00:00,36.57159335,-158.00134325,60.3573578185,2.94302355742,13.0787436042,0.686320563888,0.5
2016-04-28 05:00:00,36.57125585,-158.0016334,68.627945537,2.80056335476,13.0787436042,0.686320563888,0.5
2016-04-28 06:00:00,36.5743462,-158.00089995,76.4375336345,3.6889011922,13.0787436042,0.686320563888,0.5
2016-04-28 07:00:00,36.502854,-157.999861684,94.3275008611,25.5816898879,13.0787436042,0.686320563888,0.5
2016-04-28 08:00:00,36.3750577,-158.0017825,26.2415670705,8.32304396075,13.0787436042,0.686320563888,0.5
2016-04-28 09:00:00,36.23492155,-157.9996996,22.973173453,1.6498524342,13.5824935929,0.656139261737,0.5
2016-04-28 10:00:00,36.0938425,-158.00158925,28.648559874,2.47601273302,14.0431185826,0.535942134485,0.5
2016-04-28 11:00:00,35.9535553,-157.9998568,20.656353611,2.29650588639,14.0431185826,0.535942134485,0.5
2016-04-28 12:00:00,35.815863,-157.99993285,23.800498026,1.95663945475,14.4224935741,0.390120164931,0.5
2016-04-28 13:00:00,35.6738917,-157.99946705,21.2972265755,1.93193400169,14.4224935741,0.390120164931,0.5
2016-04-28 14:00:00,35.5301539,-158.00360145,20.781129736,5.92463098576,14.7081185677,0.318104117928,0.5
2016-04-28 15:00:00,35.4630913,-157.99344775,23.572796794,1.54815432628,14.7081185677,0.318104117928,0.5
2016-04-28 16:00:00,35.4746044,-157.98107875,27.5116174035,2.49923976156,14.7081185677,0.318104117928,0.5
2016-04-28 17:00:00,35.48695205,-157.96931805,25.6832875115,1.9057323296,14.7081185677,0.318104117928,0.5
2016-04-28 18:00:00,35.50174435,-157.9563396,21.0641787125,1.80822502594,14.7081185677,0.318104117928,0.5
