time_X,sst,sst_std_X,time_Y,PO4,PO4_std_Y,lat1,lat2,lon1,lon2,,depth
2016-12-19,22.6949933892,1.48735862301,2016-12-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-20,22.9117433844,1.56428176461,2016-12-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-21,22.9390871338,1.59263168222,2016-12-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-22,22.9483183836,1.52205888699,2016-12-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-23,22.8678746353,1.45380735532,2016-12-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-24,22.8098621366,1.48544312749,2016-12-24,0.286040412494,0.0284217301493,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-25,22.7463246381,1.53086706454,2016-12-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-26,22.7249183885,1.52677307998,2016-12-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-27,22.7249183885,1.48114318589,2016-12-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-28,22.7642621377,1.45851303832,2016-12-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-29,22.7400183882,1.50911701634,2016-12-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-30,22.5290746429,1.60564326196,2016-12-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-12-31,22.4599558945,1.63028418426,2016-12-31,0.286643730067,0.0276005710256,23.0,33.0,-160.0,-150.0,,0.494024991989
2017-01-01,22.3778183963,1.64519335845,2017-01-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
