time,lat,lon,synecho,synecho_std,margin
2016-05-01 07:00:00,30.8399357,-157.9901182,95.915769365,2.75795260339,0.5
2016-05-01 08:00:00,30.68904015,-157.9985631,109.740362749,7.69350589302,0.5
2016-05-01 09:00:00,30.52748335,-158.00472585,91.491247588,3.72197298644,0.5
2016-05-01 10:00:00,30.3682143,-158.0019985,45.9511192355,17.3266490655,0.5
2016-05-01 11:00:00,30.2169397,-158.00023635,32.272983341,1.25438355459,0.5
2016-05-01 12:00:00,30.0642616,-158.00016225,30.0994853425,1.99124266898,0.5
2016-05-01 13:00:00,29.91129235,-158.00315765,30.765505298,3.81623370038,0.5
2016-05-01 14:00:00,29.7632075,-158.0001107,28.3569992175,2.96509121679,0.5
2016-05-01 15:00:00,29.7041959474,-158.001715632,24.4322653237,0.91267087117,0.5
2016-05-01 16:00:00,29.70090025,-158.0176361,22.9878627845,1.18029104062,0.5
2016-05-01 17:00:00,29.619403,-158.0095917,19.5533388965,2.36909083894,0.5
2016-05-01 18:00:00,29.4693361,-157.99983755,18.9311769775,1.76293459545,0.5
2016-05-01 19:00:00,29.3166435,-158.00168615,18.963857026,2.27926599452,0.5
2016-05-01 20:00:00,29.18116415,-158.0013392,21.2276102475,1.08708573628,0.5
2016-05-01 21:00:00,29.157278,-158.000571,21.290229292,2.74846751307,0.5
2016-05-01 22:00:00,29.157278,-158.000571,14.468543714,1.03975310579,0.5
2016-05-01 23:00:00,29.157278,-158.000571,14.8610097565,1.26071195036,0.5
2016-05-02 00:00:00,29.157278,-158.000571,20.7117347515,1.77218691907,0.5
2016-05-02 01:00:00,29.157278,-158.000571,22.4829685645,1.47675725714,0.5
2016-05-02 02:00:00,28.680008,-158.0005973,24.77531469,3.32301567794,0.5
2016-05-02 03:00:00,28.07997895,-158.00020425,15.5219409835,1.73043520803,0.5
2016-05-02 04:00:00,27.91808365,-158.0007096,14.752561891,0.874380062015,0.5
2016-05-02 05:00:00,27.76116545,-158.00028085,17.1421071525,0.737460846329,0.5
2016-05-02 06:00:00,27.5962765,-158.0038311,15.825938984,1.02541098428,0.5
2016-05-02 07:00:00,27.4279943684,-158.015656895,17.0480401595,0.81122536076,0.5
2016-05-02 08:00:00,27.2677381,-158.02258165,16.747808984,0.827242620493,0.5
2016-05-02 09:00:00,27.10266665,-158.01502515,19.00271233,1.40046452058,0.5
2016-05-02 10:00:00,26.95082625,-157.9983577,23.1966713395,2.15199128593,0.5
2016-05-02 11:00:00,26.8057805,-157.99778335,15.549709554,1.49784757848,0.5
2016-05-02 12:00:00,26.6566832,-157.99859225,14.99850725,0.740000460638,0.5
2016-05-02 13:00:00,26.50539555,-157.99606595,16.5685068025,1.48238011634,0.5
2016-05-02 14:00:00,26.35293885,-158.00021415,20.969160596,0.925014640973,0.5
2016-05-02 15:00:00,26.28721,-158.0010997,20.32050621,0.939512627372,0.5
2016-05-02 16:00:00,26.2835158,-158.01849145,22.722592279,1.32997168755,0.5
2016-05-02 17:00:00,26.27379415,-158.0393875,25.153855783,0.859151604188,0.5
2016-05-02 18:00:00,26.2670889,-158.06408845,23.6538602215,0.826688642292,0.5
2016-05-02 19:00:00,26.2658151,-158.0914825,21.503703007,0.95568596991,0.5
2016-05-02 20:00:00,26.2852127,-158.11441815,20.7975406105,0.632705782053,0.5
2016-05-02 21:00:00,26.31075975,-158.13296315,20.368538753,0.851334976026,0.5
2016-05-02 22:00:00,26.3450315714,-158.140244429,18.9729722857,1.30796351936,0.5
2016-05-02 23:00:00,26.35282245,-158.1468684,19.47596637,1.03479010048,0.5
2016-05-03 00:00:00,26.3581374,-158.15469195,18.341572868,0.559638801065,0.5
2016-05-03 01:00:00,26.36836285,-158.15521825,18.1545257245,0.553411641827,0.5
2016-05-03 02:00:00,26.3788229,-158.1509169,18.0982956205,0.603438300917,0.5
2016-05-03 03:00:00,26.383439,-158.1513465,17.6571847715,0.957857423585,0.5
2016-05-03 04:00:00,26.3154855,-158.12005375,16.652651948,0.789554063938,0.5
2016-05-03 05:00:00,26.18451535,-158.05408095,15.788419363,1.0611034644,0.5
2016-05-03 06:00:00,26.04737385,-158.0070308,19.3108767726,1.38365195468,0.5
