time,lat,lon,synecho,synecho_std,picoeuk,picoeuk_std,beads,beads_std,margin
2017-06-03 12:00:00,41.4635266164,-157.999305033,6.2170440712,0.471854145262,13.802848684,0.987569795807,0.1537339528,0.100324087699,0.01
2017-06-03 13:00:00,41.4165697134,-157.999762774,6.88287335045,0.823844689286,11.193624609,0.91669406505,0.184862946312,0.110997999939,0.01
2017-06-03 14:00:00,41.4165860252,-157.999920967,6.79235952965,0.64773115725,11.281344635,0.461456780838,0.163258917571,0.0669709829879,0.01
2017-06-03 15:00:00,41.4165905654,-157.999914802,6.7284245402,0.69573623759,11.336878802,0.484053907611,0.199083564368,0.102874890948,0.01
2017-06-03 16:00:00,41.4165930024,-157.999907665,6.6874902396,0.732511273328,11.2531435,0.521710127375,0.223795881389,0.131056124123,0.01
2017-06-03 17:00:00,41.416597599,-157.999904615,6.5546094948,0.456936263341,11.0327299525,0.413479006633,0.1733691741,0.108314009101,0.01
2017-06-03 18:00:00,41.4166058265,-157.99989967,6.9622312758,0.663284276467,10.5315005529,0.421396420687,0.176632431889,0.078491888717,0.01
2017-06-03 19:00:00,41.4166174145,-157.999891245,6.8042681737,0.49346576577,10.4641529566,0.567319392685,0.2459673421,0.112491252025,0.01
2017-06-03 20:00:00,41.4166259978,-157.999885879,7.01707430245,1.04680806391,9.56440310475,0.550416484363,0.196509894722,0.122545717404,0.01
2017-06-03 21:00:00,41.4166260863,-157.999885457,6.9157349554,0.820325623372,9.32756313305,0.43801564466,0.181105388444,0.148797239622,0.01
2017-06-03 22:00:00,41.4166093917,-157.999898291,6.95153023415,0.510783777786,9.3426112413,0.44328250412,0.189017150263,0.104080654947,0.01
2017-06-03 23:00:00,41.4166037734,-157.999900934,7.24384934821,0.879803301337,9.352647153,0.445328166402,0.140227245412,0.0649552558508,0.01
2017-06-04 00:00:00,41.4166017404,-157.999901195,7.6285303783,0.76055550239,9.09228935005,0.772920244879,0.162520685176,0.0795686085174,0.01
2017-06-04 01:00:00,41.4166105745,-157.999888354,7.4128036874,0.650770557714,8.75369189785,0.38816262694,0.186301758214,0.143450965587,0.01
2017-06-04 02:00:00,41.3766843462,-157.992119333,7.427146111,2.26741542325,9.98967091092,2.48693431782,0.248317597091,0.123612456388,0.01
2017-06-04 03:00:00,41.2628278851,-157.990601188,7.244598493,0.256255439096,9.6651227565,0.424196041894,0.12639409,0.0429205298122,0.01
2017-06-04 04:00:00,41.1401780193,-157.991586164,7.5176298165,0.930742697361,10.3559447662,0.488231888354,0.12754033875,0.03999695088,0.01
2017-06-04 05:00:00,41.042253123,-157.994099929,7.5167622725,0.651834114598,13.8587036975,0.308175436137,0.209822659667,0.0843742842627,0.01
2017-06-04 06:00:00,40.9432763567,-157.997813082,9.38882094475,0.466368435437,16.1073692525,0.307675554711,0.0794713125,0.0003453555,0.01
2017-06-04 07:00:00,40.8419715266,-157.998647717,7.7289378305,0.730805262641,12.1597240625,0.368241483283,0.2724219375,0.0019177965,0.01
2017-06-04 08:00:00,40.738758069,-157.99841628,7.57377336725,0.349234781048,15.0281803125,0.62937421309,0.13123904625,0.042493911604,0.01
2017-06-04 09:00:00,40.6293491203,-157.998612206,10.7692741633,0.216364707919,16.6638357767,0.299400003277,0.305746938,0.0,0.01
2017-06-04 10:00:00,40.5200598338,-157.99911643,10.1411793488,0.200522581991,18.55481989,0.370369325465,0.0753652906667,0.00293016865977,0.01
2017-06-04 11:00:00,40.4146910958,-158.000044373,8.1929919555,0.545353055073,14.69283138,0.573619714356,0.149673676333,0.0605555644984,0.01
2017-06-04 12:00:00,40.3024877204,-157.99917139,12.637349815,1.13066298336,18.51044937,0.193062249056,0.07515807,0.00203136401379,0.01
2017-06-04 13:00:00,40.1910304848,-157.999335972,11.195554505,0.733573599558,22.1268978125,0.345386059152,0.0961004906667,0.0340237743049,0.01
