time_X,sst,sst_std_X,time_Y,Si,Si_std_Y,lat1,lat2,lon1,lon2,,depth
2016-12-17,6.42106875295,1.08067858708,2016-12-17,21.544330824,3.05487543785,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-18,6.37588125399,1.09728468484,2016-12-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-19,6.50108125117,1.18669300141,2016-12-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-20,6.50110625117,1.23655675748,2016-12-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-21,6.41745000304,1.13790517029,2016-12-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-22,6.41973125299,1.08268590054,2016-12-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-23,6.46773125191,1.17036427672,2016-12-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-24,6.30136250563,1.26239133702,2016-12-24,21.8794223305,3.3396849704,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-25,6.37158750406,1.13097498007,2016-12-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-26,6.40210625338,1.10967448752,2016-12-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-27,6.40011875342,1.13964272574,2016-12-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-28,6.34345625471,1.15652093116,2016-12-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-29,6.32190000518,1.14810646833,2016-12-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-30,6.26143750654,1.15147703231,2016-12-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-31,6.14990000902,1.21161777147,2016-12-31,21.9938341539,3.55054887497,43.0,53.0,-160.0,-150.0,,0.494024991989
2017-01-01,5.82367501632,1.0466734401,2017-01-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
