time,lat,lon,sst,margin
2017-04-30,27.125,-157.875,23.339993375,0.2
2017-04-30,27.125,-157.375,23.509993371,0.2
2017-04-30,27.125,-157.125,23.679993367,0.2
2017-04-30,27.125,-156.875,23.869993363,0.2
2017-04-30,27.125,-156.625,24.129993357,0.2
2017-04-30,27.125,-156.375,24.419993351,0.2
2017-04-30,27.125,-156.125,24.43999335,0.2
2017-04-30,27.125,-155.875,24.099993358,0.2
2017-04-30,27.125,-155.625,23.54999337,0.2
2017-04-30,27.125,-155.375,22.989993383,0.2
2017-04-30,27.125,-155.125,22.589993392,0.2
2017-04-30,27.125,-154.875,22.499993394,0.2
2017-04-30,27.125,-154.625,22.609993391,0.2
2017-04-30,27.125,-154.375,22.709993389,0.2
2017-04-30,27.125,-153.875,22.919993384,0.2
2017-04-30,27.125,-153.625,23.079993381,0.2
2017-04-30,27.125,-153.375,23.229993377,0.2
2017-04-30,27.125,-153.125,23.259993377,0.2
2017-04-30,27.125,-144.875,22.63999339,0.2
2017-04-30,27.125,-144.625,22.599993391,0.2
2017-04-30,27.125,-144.375,22.559993392,0.2
2017-04-30,27.125,-144.125,22.429993395,0.2
2017-04-30,27.375,-161.625,22.009993405,0.2
2017-04-30,27.375,-161.375,22.159993401,0.2
2017-04-30,27.375,-161.125,22.289993398,0.2
2017-04-30,27.375,-159.375,22.869993385,0.2
2017-04-30,27.375,-159.125,23.09999338,0.2
2017-04-30,27.375,-158.875,23.11999338,0.2
2017-04-30,27.375,-158.625,23.10999338,0.2
2017-04-30,27.375,-158.125,22.859993386,0.2
2017-04-30,27.375,-157.875,22.759993388,0.2
2017-04-30,27.375,-156.875,23.209993378,0.2
2017-04-30,27.375,-156.625,23.55999337,0.2
2017-04-30,27.375,-156.375,23.97999336,0.2
2017-04-30,27.375,-156.125,24.189993356,0.2
2017-04-30,27.375,-155.875,24.049993359,0.2
2017-04-30,27.375,-155.625,23.579993369,0.2
2017-04-30,27.375,-155.375,23.049993381,0.2
2017-04-30,27.375,-155.125,22.66999339,0.2
2017-04-30,27.375,-154.875,22.499993394,0.2
2017-04-30,27.375,-154.625,22.569993392,0.2
2017-04-30,27.375,-154.375,22.689993389,0.2
2017-04-30,27.375,-149.625,22.629993391,0.2
2017-04-30,27.375,-149.375,22.899993385,0.2
2017-04-30,27.375,-149.125,23.019993382,0.2
2017-04-30,27.375,-144.625,22.859993386,0.2
2017-04-30,27.375,-144.375,22.719993389,0.2
2017-04-30,27.375,-144.125,22.549993392,0.2
2017-04-30,27.625,-161.625,21.979993405,0.2
2017-04-30,27.625,-158.125,22.399993396,0.2
2017-04-30,27.625,-157.875,22.269993399,0.2
2017-04-30,27.625,-156.375,23.54999337,0.2
2017-04-30,27.625,-156.125,23.839993364,0.2
2017-04-30,27.625,-155.875,23.819993364,0.2
2017-04-30,27.625,-155.375,23.079993381,0.2
2017-04-30,27.625,-155.125,22.749993388,0.2
2017-04-30,27.625,-154.875,22.559993392,0.2
2017-04-30,27.625,-151.375,23.359993374,0.2
2017-04-30,27.625,-151.125,23.239993377,0.2
2017-04-30,27.625,-149.875,22.319993398,0.2
2017-04-30,27.625,-149.625,22.63999339,0.2
2017-04-30,27.625,-149.375,22.979993383,0.2
2017-04-30,27.625,-148.375,22.359993397,0.2
2017-04-30,27.625,-148.125,22.099993403,0.2
2017-04-30,27.625,-147.375,22.2199934,0.2
2017-04-30,27.625,-147.125,22.259993399,0.2
2017-04-30,27.625,-143.875,22.429993395,0.2
2017-04-30,27.625,-143.625,22.239993399,0.2
2017-04-30,27.875,-158.125,22.2099934,0.2
2017-04-30,27.875,-157.875,22.079993403,0.2
2017-04-30,27.875,-157.375,22.259993399,0.2
2017-04-30,27.875,-157.125,22.359993397,0.2
2017-04-30,27.875,-156.875,22.549993392,0.2
2017-04-30,27.875,-156.125,23.499993371,0.2
2017-04-30,27.875,-155.875,23.55999337,0.2
2017-04-30,27.875,-155.125,22.819993386,0.2
2017-04-30,27.875,-154.875,22.63999339,0.2
2017-04-30,27.875,-154.125,22.769993388,0.2
2017-04-30,27.875,-153.875,23.019993382,0.2
2017-04-30,27.875,-153.625,23.169993379,0.2
2017-04-30,27.875,-151.375,23.08999338,0.2
2017-04-30,27.875,-151.125,22.939993384,0.2
2017-04-30,27.875,-149.875,22.339993397,0.2
2017-04-30,27.875,-149.625,22.66999339,0.2
2017-04-30,27.875,-149.375,22.969993383,0.2
2017-04-30,27.875,-148.375,22.039993404,0.2
2017-04-30,27.875,-148.125,21.669993412,0.2
2017-04-30,27.875,-147.875,21.559993415,0.2
2017-04-30,27.875,-147.375,21.829993409,0.2
2017-04-30,27.875,-147.125,22.029993404,0.2
2017-04-30,27.875,-146.875,22.399993396,0.2
2017-04-30,27.875,-144.125,22.609993391,0.2
2017-04-30,27.875,-143.875,22.409993396,0.2
2017-04-30,27.875,-143.625,22.2199934,0.2
2017-04-30,28.125,-158.375,22.519993393,0.2
2017-04-30,28.125,-158.125,22.2299934,0.2
2017-04-30,28.125,-157.875,22.129993402,0.2
2017-04-30,28.125,-157.625,22.249993399,0.2
2017-04-30,28.125,-157.375,22.499993394,0.2
2017-04-30,28.125,-157.125,22.63999339,0.2
2017-04-30,28.125,-156.875,22.769993388,0.2
2017-04-30,28.125,-156.125,23.269993376,0.2
2017-04-30,28.125,-155.875,23.329993375,0.2
2017-04-30,28.125,-155.625,23.259993377,0.2
2017-04-30,28.125,-155.375,23.039993382,0.2
2017-04-30,28.125,-155.125,22.829993386,0.2
2017-04-30,28.125,-154.875,22.629993391,0.2
2017-04-30,28.125,-154.125,22.509993393,0.2
2017-04-30,28.125,-153.875,22.719993389,0.2
2017-04-30,28.125,-153.625,22.909993384,0.2
2017-04-30,28.125,-151.125,22.609993391,0.2
2017-04-30,28.125,-150.875,22.379993396,0.2
2017-04-30,28.125,-150.375,22.139993402,0.2
2017-04-30,28.125,-150.125,22.169993401,0.2
2017-04-30,28.125,-149.875,22.329993397,0.2
2017-04-30,28.125,-149.625,22.589993392,0.2
2017-04-30,28.125,-148.125,21.569993414,0.2
2017-04-30,28.125,-147.875,21.449993417,0.2
2017-04-30,28.125,-147.625,21.579993414,0.2
2017-04-30,28.125,-147.125,22.059993403,0.2
2017-04-30,28.125,-146.875,22.239993399,0.2
2017-04-30,28.125,-145.625,21.949993406,0.2
2017-04-30,28.125,-145.375,21.889993407,0.2
2017-04-30,28.125,-145.125,22.089993403,0.2
2017-04-30,28.125,-144.875,22.319993398,0.2
2017-04-30,28.125,-144.125,22.439993395,0.2
2017-04-30,28.125,-143.875,22.289993398,0.2
2017-04-30,28.375,-159.125,22.689993389,0.2
2017-04-30,28.375,-158.875,22.849993386,0.2
2017-04-30,28.375,-158.625,22.819993386,0.2
2017-04-30,28.375,-158.375,22.619993391,0.2
2017-04-30,28.375,-158.125,22.359993397,0.2
2017-04-30,28.375,-157.875,22.2299934,0.2
2017-04-30,28.375,-157.625,22.339993397,0.2
2017-04-30,28.375,-157.375,22.63999339,0.2
2017-04-30,28.375,-155.875,23.129993379,0.2
2017-04-30,28.375,-155.625,23.09999338,0.2
2017-04-30,28.375,-155.375,22.959993383,0.2
2017-04-30,28.375,-155.125,22.759993388,0.2
2017-04-30,28.375,-154.875,22.539993393,0.2
2017-04-30,28.375,-154.375,22.179993401,0.2
2017-04-30,28.375,-154.125,22.269993399,0.2
2017-04-30,28.375,-153.875,22.419993395,0.2
2017-04-30,28.375,-150.375,22.029993404,0.2
2017-04-30,28.375,-150.125,22.099993403,0.2
2017-04-30,28.375,-149.875,22.259993399,0.2
2017-04-30,28.375,-147.125,21.849993408,0.2
2017-04-30,28.375,-146.875,21.839993408,0.2
2017-04-30,28.375,-145.625,21.149993424,0.2
2017-04-30,28.375,-145.375,21.139993424,0.2
2017-04-30,28.375,-145.125,21.31999342,0.2
2017-04-30,28.375,-144.875,21.589993414,0.2
2017-04-30,28.375,-144.125,22.049993404,0.2
2017-04-30,28.625,-159.125,22.249993399,0.2
2017-04-30,28.625,-158.875,22.509993393,0.2
2017-04-30,28.625,-158.625,22.63999339,0.2
2017-04-30,28.625,-158.375,22.549993392,0.2
2017-04-30,28.625,-158.125,22.359993397,0.2
2017-04-30,28.625,-155.875,23.049993381,0.2
2017-04-30,28.625,-155.625,22.949993384,0.2
2017-04-30,28.625,-154.625,22.1899934,0.2
2017-04-30,28.625,-154.375,21.999993405,0.2
2017-04-30,28.625,-154.125,22.049993404,0.2
2017-04-30,28.625,-150.625,22.019993404,0.2
2017-04-30,28.625,-150.375,22.009993405,0.2
2017-04-30,28.625,-150.125,22.059993403,0.2
2017-04-30,28.625,-147.125,21.659993412,0.2
2017-04-30,28.625,-146.875,21.469993417,0.2
2017-04-30,28.875,-159.125,21.799993409,0.2
2017-04-30,28.875,-158.875,22.099993403,0.2
2017-04-30,28.875,-158.625,22.289993398,0.2
2017-04-30,28.875,-158.375,22.299993398,0.2
2017-04-30,28.875,-158.125,22.319993398,0.2
2017-04-30,28.875,-155.875,23.029993382,0.2
2017-04-30,28.875,-155.625,22.889993385,0.2
2017-04-30,28.875,-154.625,22.069993403,0.2
2017-04-30,28.875,-154.375,21.869993408,0.2
2017-04-30,28.875,-154.125,21.919993407,0.2
2017-04-30,28.875,-150.625,22.009993405,0.2
2017-04-30,28.875,-150.375,21.949993406,0.2
2017-04-30,28.875,-147.125,21.459993417,0.2
2017-04-30,28.875,-146.875,21.109993425,0.2
2017-04-30,28.875,-143.625,21.429993417,0.2
2017-04-30,28.875,-143.375,21.549993415,0.2
2017-04-30,29.125,-158.625,21.899993407,0.2
2017-04-30,29.125,-158.375,21.949993406,0.2
2017-04-30,29.125,-158.125,22.089993403,0.2
2017-04-30,29.125,-155.875,22.789993387,0.2
2017-04-30,29.125,-155.625,22.689993389,0.2
2017-04-30,29.125,-154.625,21.979993405,0.2
2017-04-30,29.125,-154.375,21.789993409,0.2
2017-04-30,29.125,-150.625,22.039993404,0.2
2017-04-30,29.125,-150.375,21.909993407,0.2
2017-04-30,29.125,-147.125,21.349993419,0.2
2017-04-30,29.125,-146.875,20.929993429,0.2
2017-04-30,29.125,-143.875,21.389993418,0.2
2017-04-30,29.125,-143.625,21.549993415,0.2
2017-04-30,29.125,-143.375,21.679993412,0.2
2017-04-30,29.375,-162.375,20.809993431,0.2
2017-04-30,29.375,-162.125,21.219993422,0.2
2017-04-30,29.375,-161.875,21.589993414,0.2
2017-04-30,29.375,-160.875,21.099993425,0.2
2017-04-30,29.375,-160.625,20.659993435,0.2
2017-04-30,29.375,-154.625,21.889993407,0.2
2017-04-30,29.375,-151.125,22.269993399,0.2
2017-04-30,29.375,-150.875,22.299993398,0.2
2017-04-30,29.375,-150.625,22.049993404,0.2
2017-04-30,29.375,-150.375,21.949993406,0.2
2017-04-30,29.375,-147.125,21.339993419,0.2
2017-04-30,29.375,-146.875,20.919993429,0.2
2017-04-30,29.375,-143.875,21.609993413,0.2
2017-04-30,29.375,-143.625,21.709993411,0.2
2017-04-30,29.625,-162.375,21.019993427,0.2
2017-04-30,29.625,-162.125,21.489993416,0.2
2017-04-30,29.625,-160.875,20.779993432,0.2
2017-04-30,29.625,-160.625,20.209993445,0.2
2017-04-30,29.625,-160.375,19.759993455,0.2
2017-04-30,29.625,-155.875,21.739993411,0.2
2017-04-30,29.625,-155.625,21.829993409,0.2
2017-04-30,29.625,-155.375,21.869993408,0.2
2017-04-30,29.625,-151.625,21.869993408,0.2
2017-04-30,29.625,-151.375,21.889993407,0.2
2017-04-30,29.625,-151.125,22.069993403,0.2
2017-04-30,29.625,-150.875,22.139993402,0.2
2017-04-30,29.625,-150.625,22.039993404,0.2
2017-04-30,29.625,-149.125,22.869993385,0.2
2017-04-30,29.625,-147.125,21.489993416,0.2
2017-04-30,29.625,-146.875,21.119993424,0.2
2017-04-30,29.625,-143.875,21.719993411,0.2
2017-04-30,29.625,-143.625,21.709993411,0.2
2017-04-30,29.875,-160.625,19.889993452,0.2
2017-04-30,29.875,-160.375,19.419993462,0.2
2017-04-30,29.875,-160.125,19.019993471,0.2
2017-04-30,29.875,-155.875,21.009993427,0.2
2017-04-30,29.875,-155.625,20.989993427,0.2
2017-04-30,29.875,-155.375,20.969993428,0.2
2017-04-30,29.875,-155.125,20.939993428,0.2
2017-04-30,29.875,-154.875,20.929993429,0.2
2017-04-30,29.875,-151.875,21.249993422,0.2
2017-04-30,29.875,-151.625,21.249993422,0.2
2017-04-30,29.875,-151.375,21.419993418,0.2
2017-04-30,29.875,-151.125,21.719993411,0.2
2017-04-30,29.875,-149.125,22.769993388,0.2
2017-04-30,29.875,-148.875,22.799993387,0.2
2017-04-30,30.125,-160.375,19.239993466,0.2
2017-04-30,30.125,-160.125,18.789993476,0.2
2017-04-30,30.125,-155.375,20.349993442,0.2
2017-04-30,30.125,-155.125,20.269993443,0.2
2017-04-30,30.125,-154.875,20.259993444,0.2
2017-04-30,30.125,-154.625,20.339993442,0.2
2017-04-30,30.125,-152.375,20.549993437,0.2
2017-04-30,30.125,-152.125,20.42999344,0.2
2017-04-30,30.125,-151.875,20.359993441,0.2
2017-04-30,30.125,-151.625,20.459993439,0.2
2017-04-30,30.125,-151.375,20.85999343,0.2
2017-04-30,30.125,-151.125,21.29999342,0.2
2017-04-30,30.125,-150.875,21.549993415,0.2
2017-04-30,30.125,-150.625,21.629993413,0.2
2017-04-30,30.125,-149.875,21.619993413,0.2
2017-04-30,30.125,-149.625,21.829993409,0.2
2017-04-30,30.125,-149.125,22.369993396,0.2
2017-04-30,30.125,-148.875,22.499993394,0.2
2017-04-30,30.125,-148.625,22.499993394,0.2
2017-04-30,30.125,-148.375,22.439993395,0.2
2017-04-30,30.375,-154.875,19.809993454,0.2
2017-04-30,30.375,-154.625,19.899993452,0.2
2017-04-30,30.375,-153.875,19.579993459,0.2
2017-04-30,30.375,-153.625,19.709993456,0.2
2017-04-30,30.375,-152.375,19.659993457,0.2
2017-04-30,30.375,-152.125,19.679993457,0.2
2017-04-30,30.375,-151.875,19.799993454,0.2
2017-04-30,30.375,-151.625,19.999993449,0.2
2017-04-30,30.375,-151.375,20.469993439,0.2
2017-04-30,30.375,-150.875,21.249993422,0.2
2017-04-30,30.375,-150.625,21.29999342,0.2
2017-04-30,30.375,-149.875,21.169993423,0.2
2017-04-30,30.375,-149.625,21.339993419,0.2
2017-04-30,30.375,-148.875,21.919993407,0.2
2017-04-30,30.375,-148.625,21.929993406,0.2
2017-04-30,30.375,-148.375,21.879993407,0.2
2017-04-30,30.375,-148.125,21.839993408,0.2
2017-04-30,30.375,-147.875,21.819993409,0.2
2017-04-30,30.625,-154.875,19.54999346,0.2
2017-04-30,30.625,-154.625,19.639993457,0.2
2017-04-30,30.625,-153.875,19.369993464,0.2
2017-04-30,30.625,-153.625,19.499993461,0.2
2017-04-30,30.625,-153.375,19.459993462,0.2
2017-04-30,30.625,-149.875,20.919993429,0.2
2017-04-30,30.625,-149.625,20.979993428,0.2
2017-04-30,30.625,-148.375,21.259993421,0.2
2017-04-30,30.625,-148.125,21.229993422,0.2
2017-04-30,30.625,-147.875,21.249993422,0.2
2017-04-30,30.625,-147.625,21.239993422,0.2
2017-04-30,30.875,-154.875,19.439993462,0.2
2017-04-30,30.875,-154.625,19.499993461,0.2
2017-04-30,30.875,-153.625,19.559993459,0.2
2017-04-30,30.875,-153.375,19.459993462,0.2
2017-04-30,30.875,-151.875,19.899993452,0.2
2017-04-30,30.875,-148.125,20.88999343,0.2
2017-04-30,30.875,-147.875,20.829993431,0.2
2017-04-30,30.875,-147.625,20.779993432,0.2
2017-04-30,30.875,-147.375,20.709993434,0.2
2017-04-30,31.125,-154.875,19.379993463,0.2
2017-04-30,31.125,-154.625,19.439993462,0.2
2017-04-30,31.125,-153.625,19.679993457,0.2
2017-04-30,31.125,-153.375,19.639993457,0.2
2017-04-30,31.125,-149.875,20.40999344,0.2
2017-04-30,31.125,-149.625,20.40999344,0.2
2017-04-30,31.125,-147.875,20.579993436,0.2
2017-04-30,31.125,-147.625,20.509993438,0.2
2017-04-30,31.125,-147.375,20.40999344,0.2
2017-04-30,31.125,-147.125,20.159993446,0.2
2017-04-30,31.125,-146.125,19.759993455,0.2
2017-04-30,31.375,-154.875,19.159993468,0.2
2017-04-30,31.375,-154.625,19.309993465,0.2
2017-04-30,31.375,-154.375,19.609993458,0.2
2017-04-30,31.375,-153.625,19.869993452,0.2
2017-04-30,31.375,-153.375,19.859993453,0.2
2017-04-30,31.375,-151.375,20.389993441,0.2
2017-04-30,31.375,-151.125,20.379993441,0.2
2017-04-30,31.375,-149.875,20.129993447,0.2
2017-04-30,31.375,-149.625,20.069993448,0.2
2017-04-30,31.375,-147.375,20.309993443,0.2
2017-04-30,31.375,-147.125,20.089993447,0.2
2017-04-30,31.375,-146.125,19.579993459,0.2
2017-04-30,31.625,-154.875,19.009993472,0.2
2017-04-30,31.625,-154.625,19.269993466,0.2
2017-04-30,31.625,-154.375,19.629993458,0.2
2017-04-30,31.625,-151.625,19.97999345,0.2
2017-04-30,31.625,-151.375,20.009993449,0.2
2017-04-30,31.625,-151.125,20.049993448,0.2
2017-04-30,31.625,-150.125,20.079993448,0.2
2017-04-30,31.625,-149.875,19.879993452,0.2
2017-04-30,31.625,-149.625,19.749993455,0.2
2017-04-30,31.625,-147.375,20.369993441,0.2
2017-04-30,31.625,-147.125,20.199993445,0.2
2017-04-30,31.875,-156.875,18.359993486,0.2
2017-04-30,31.875,-156.625,18.919993474,0.2
2017-04-30,31.875,-155.125,18.519993483,0.2
2017-04-30,31.875,-154.875,18.759993477,0.2
2017-04-30,31.875,-154.625,19.09999347,0.2
2017-04-30,31.875,-151.625,19.369993464,0.2
2017-04-30,31.875,-151.375,19.439993462,0.2
2017-04-30,31.875,-147.375,20.539993437,0.2
2017-04-30,31.875,-147.125,20.389993441,0.2
